time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
0.05,3.9,5,,
0.242,3.9,5,,
0.464,3.9,5,1100,25
0.664,3.9,5,1100,25
0.893,3.8,5,1100,25
1.091,3.8,5,1100,25
1.298,4.0,5,1100,25
1.547,3.8,5,1100,25
1.739,4.0,5,1100,25
1.968,3.9,5,1100,25
2.157,3.9,5,1100,25
2.396,3.9,5,1100,25
2.593,3.9,5,1100,25
2.805,3.9,5,1100,25
3.023,3.8,5,1100,25
3.238,3.8,5,1100,25
3.459,3.9,5,1100,25
3.659,3.9,5,1100,25
3.867,3.8,5,1100,25
4.113,3.8,5,1100,25
4.311,3.9,5,1100,25
4.541,3.7,5,1100,25
4.72,3.8,5,1100,25
4.963,3.8,5,1100,25
5.154,3.8,5,1100,25
5.36,3.8,5,1100,25
5.582,3.7,5,1100,25
5.799,3.8,5,1100,25
6.031,3.7,5,1100,25
6.22,3.6,5,1100,25
6.445,3.7,5,1100,25
6.675,3.7,5,1100,25
6.879,3.7,5,1100,25
7.087,3.7,5,1100,25
7.293,3.8,15,1100,25
7.542,3.8,15,1100,25
7.725,3.9,25,1100,25
7.931,3.7,25,1114,29
8.158,3.7,35,1100,25
8.362,3.7,35,1100,25
8.579,3.7,35,1111,28
8.786,3.7,35,1100,25
9.002,3.6,35,1100,25
9.232,3.7,35,1100,25
9.449,3.7,35,1100,25
9.658,3.7,35,1100,25
9.861,3.6,35,1100,25
10.097,3.7,35,1100,25
10.292,3.7,45,1100,25
10.499,3.7,45,1100,25
10.727,3.7,45,1126,32
10.941,3.7,45,1110,28
11.173,3.5,45,1110,28
11.365,3.7,45,1113,28
11.581,3.8,45,1115,29
11.831,3.7,45,1117,29
12.003,3.8,45,1121,30
12.244,3.9,45,1122,31
12.45,3.7,45,1125,31
12.647,3.7,45,1129,32
12.863,3.7,45,1131,33
13.076,3.7,45,1133,33
13.327,3.9,45,1136,34
13.507,3.7,45,1138,35
13.728,3.8,45,1142,36
13.926,3.8,45,1144,36
14.144,3.8,45,1146,37
14.376,3.7,45,1148,37
14.591,3.6,45,1148,37
14.823,3.7,45,1148,37
15.007,3.7,45,1147,37
15.237,3.7,45,1148,37
15.425,3.7,45,1147,37
15.658,3.7,45,1147,37
15.855,3.6,45,1148,37
16.064,3.7,45,1148,37
16.314,3.7,45,1147,37
16.516,3.7,45,1147,37
16.727,3.6,45,1148,37
16.932,3.7,45,1148,37
17.149,3.7,45,1148,37
17.376,3.8,45,1147,37
17.573,3.7,45,1147,37
17.794,3.8,45,1147,37
18.013,3.8,45,1147,37
18.235,3.7,45,1148,37
18.429,3.7,45,1148,37
18.663,3.8,45,1148,37
18.862,3.8,45,1147,37
19.077,3.7,45,1148,37
19.309,3.8,45,1148,37
19.533,3.7,45,1148,37
19.724,3.8,45,1148,37
19.974,3.6,45,1147,37
